Book|Chapter|Verse|Text
John|8|20|ταῦτα τὰ ῥήματα ἐλάλησεν ἐν τῶ γαζοφυλακίῳ διδάσκων ἐν τῶ ἱερῶ· καὶ οὐδεὶς ἐπίασεν αὐτόν, ὅτι οὔπω ἐληλύθει ἡ ὥρα αὐτοῦ.
John|8|21|εἶπεν οὗν πάλιν αὐτοῖς, ἐγὼ ὑπάγω καὶ ζητήσετέ με, καὶ ἐν τῇ ἁμαρτίᾳ ὑμῶν ἀποθανεῖσθε· ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν.
John|8|22|ἔλεγον οὗν οἱ ἰουδαῖοι, μήτι ἀποκτενεῖ ἑαυτόν, ὅτι λέγει, ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν;
John|8|23|καὶ ἔλεγεν αὐτοῖς, ὑμεῖς ἐκ τῶν κάτω ἐστέ, ἐγὼ ἐκ τῶν ἄνω εἰμί· ὑμεῖς ἐκ τούτου τοῦ κόσμου ἐστέ, ἐγὼ οὐκ εἰμὶ ἐκ τοῦ κόσμου τούτου.
John|8|24|εἶπον οὗν ὑμῖν ὅτι ἀποθανεῖσθε ἐν ταῖς ἁμαρτίαις ὑμῶν· ἐὰν γὰρ μὴ πιστεύσητε ὅτι ἐγώ εἰμι, ἀποθανεῖσθε ἐν ταῖς ἁμαρτίαις ὑμῶν.
John|8|25|ἔλεγον οὗν αὐτῶ, σὺ τίς εἶ; εἶπεν αὐτοῖς ὁ ἰησοῦς, τὴν ἀρχὴν ὅ τι καὶ λαλῶ ὑμῖν;
John|8|26|πολλὰ ἔχω περὶ ὑμῶν λαλεῖν καὶ κρίνειν· ἀλλ᾽ ὁ πέμψας με ἀληθής ἐστιν, κἀγὼ ἃ ἤκουσα παρ᾽ αὐτοῦ ταῦτα λαλῶ εἰς τὸν κόσμον.
John|8|27|οὐκ ἔγνωσαν ὅτι τὸν πατέρα αὐτοῖς ἔλεγεν.
John|8|28|εἶπεν οὗν [αὐτοῖς] ὁ ἰησοῦς, ὅταν ὑψώσητε τὸν υἱὸν τοῦ ἀνθρώπου, τότε γνώσεσθε ὅτι ἐγώ εἰμι, καὶ ἀπ᾽ ἐμαυτοῦ ποιῶ οὐδέν, ἀλλὰ καθὼς ἐδίδαξέν με ὁ πατὴρ ταῦτα λαλῶ.
John|8|29|καὶ ὁ πέμψας με μετ᾽ ἐμοῦ ἐστιν· οὐκ ἀφῆκέν με μόνον, ὅτι ἐγὼ τὰ ἀρεστὰ αὐτῶ ποιῶ πάντοτε.
John|8|30|ταῦτα αὐτοῦ λαλοῦντος πολλοὶ ἐπίστευσαν εἰς αὐτόν.
John|8|31|ἔλεγεν οὗν ὁ ἰησοῦς πρὸς τοὺς πεπιστευκότας αὐτῶ ἰουδαίους, ἐὰν ὑμεῖς μείνητε ἐν τῶ λόγῳ τῶ ἐμῶ, ἀληθῶς μαθηταί μού ἐστε,
John|8|32|καὶ γνώσεσθε τὴν ἀλήθειαν, καὶ ἡ ἀλήθεια ἐλευθερώσει ὑμᾶς.
John|8|33|ἀπεκρίθησαν πρὸς αὐτόν, σπέρμα ἀβραάμ ἐσμεν καὶ οὐδενὶ δεδουλεύκαμεν πώποτε· πῶς σὺ λέγεις ὅτι ἐλεύθεροι γενήσεσθε;
John|8|34|ἀπεκρίθη αὐτοῖς ὁ ἰησοῦς, ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι πᾶς ὁ ποιῶν τὴν ἁμαρτίαν δοῦλός ἐστιν τῆς ἁμαρτίας.
John|8|35|ὁ δὲ δοῦλος οὐ μένει ἐν τῇ οἰκίᾳ εἰς τὸν αἰῶνα· ὁ υἱὸς μένει εἰς τὸν αἰῶνα.
John|8|36|ἐὰν οὗν ὁ υἱὸς ὑμᾶς ἐλευθερώσῃ, ὄντως ἐλεύθεροι ἔσεσθε.
John|8|37|οἶδα ὅτι σπέρμα ἀβραάμ ἐστε· ἀλλὰ ζητεῖτέ με ἀποκτεῖναι, ὅτι ὁ λόγος ὁ ἐμὸς οὐ χωρεῖ ἐν ὑμῖν.
John|8|38|ἃ ἐγὼ ἑώρακα παρὰ τῶ πατρὶ λαλῶ· καὶ ὑμεῖς οὗν ἃ ἠκούσατε παρὰ τοῦ πατρὸς ποιεῖτε.
John|8|39|ἀπεκρίθησαν καὶ εἶπαν αὐτῶ, ὁ πατὴρ ἡμῶν ἀβραάμ ἐστιν. λέγει αὐτοῖς ὁ ἰησοῦς, εἰ τέκνα τοῦ ἀβραάμ ἐστε, τὰ ἔργα τοῦ ἀβραὰμ ἐποιεῖτε·
John|8|40|νῦν δὲ ζητεῖτέ με ἀποκτεῖναι, ἄνθρωπον ὃς τὴν ἀλήθειαν ὑμῖν λελάληκα ἣν ἤκουσα παρὰ τοῦ θεοῦ· τοῦτο ἀβραὰμ οὐκ ἐποίησεν.
John|8|41|ὑμεῖς ποιεῖτε τὰ ἔργα τοῦ πατρὸς ὑμῶν. εἶπαν [οὗν] αὐτῶ, ἡμεῖς ἐκ πορνείας οὐ γεγεννήμεθα· ἕνα πατέρα ἔχομεν τὸν θεόν.
John|8|42|εἶπεν αὐτοῖς ὁ ἰησοῦς, εἰ ὁ θεὸς πατὴρ ὑμῶν ἦν, ἠγαπᾶτε ἂν ἐμέ, ἐγὼ γὰρ ἐκ τοῦ θεοῦ ἐξῆλθον καὶ ἥκω· οὐδὲ γὰρ ἀπ᾽ ἐμαυτοῦ ἐλήλυθα, ἀλλ᾽ ἐκεῖνός με ἀπέστειλεν.
John|8|43|διὰ τί τὴν λαλιὰν τὴν ἐμὴν οὐ γινώσκετε; ὅτι οὐ δύνασθε ἀκούειν τὸν λόγον τὸν ἐμόν.
John|8|44|ὑμεῖς ἐκ τοῦ πατρὸς τοῦ διαβόλου ἐστὲ καὶ τὰς ἐπιθυμίας τοῦ πατρὸς ὑμῶν θέλετε ποιεῖν. ἐκεῖνος ἀνθρωποκτόνος ἦν ἀπ᾽ ἀρχῆς, καὶ ἐν τῇ ἀληθείᾳ οὐκ ἔστηκεν, ὅτι οὐκ ἔστιν ἀλήθεια ἐν αὐτῶ. ὅταν λαλῇ τὸ ψεῦδος, ἐκ τῶν ἰδίων λαλεῖ, ὅτι ψεύστης ἐστὶν καὶ ὁ πατὴρ αὐτοῦ.
John|8|45|ἐγὼ δὲ ὅτι τὴν ἀλήθειαν λέγω, οὐ πιστεύετέ μοι.
John|8|46|τίς ἐξ ὑμῶν ἐλέγχει με περὶ ἁμαρτίας; εἰ ἀλήθειαν λέγω, διὰ τί ὑμεῖς οὐ πιστεύετέ μοι;
John|8|47|ὁ ὢν ἐκ τοῦ θεοῦ τὰ ῥήματα τοῦ θεοῦ ἀκούει· διὰ τοῦτο ὑμεῖς οὐκ ἀκούετε, ὅτι ἐκ τοῦ θεοῦ οὐκ ἐστέ.
John|8|48|ἀπεκρίθησαν οἱ ἰουδαῖοι καὶ εἶπαν αὐτῶ, οὐ καλῶς λέγομεν ἡμεῖς ὅτι σαμαρίτης εἶ σὺ καὶ δαιμόνιον ἔχεις;
John|8|49|ἀπεκρίθη ἰησοῦς, ἐγὼ δαιμόνιον οὐκ ἔχω, ἀλλὰ τιμῶ τὸν πατέρα μου, καὶ ὑμεῖς ἀτιμάζετέ με.
John|8|50|ἐγὼ δὲ οὐ ζητῶ τὴν δόξαν μου· ἔστιν ὁ ζητῶν καὶ κρίνων.
John|8|51|ἀμὴν ἀμὴν λέγω ὑμῖν, ἐάν τις τὸν ἐμὸν λόγον τηρήσῃ, θάνατον οὐ μὴ θεωρήσῃ εἰς τὸν αἰῶνα.
John|8|52|εἶπον [οὗν] αὐτῶ οἱ ἰουδαῖοι, νῦν ἐγνώκαμεν ὅτι δαιμόνιον ἔχεις. ἀβραὰμ ἀπέθανεν καὶ οἱ προφῆται, καὶ σὺ λέγεις, ἐάν τις τὸν λόγον μου τηρήσῃ, οὐ μὴ γεύσηται θανάτου εἰς τὸν αἰῶνα.
John|8|53|μὴ σὺ μείζων εἶ τοῦ πατρὸς ἡμῶν ἀβραάμ, ὅστις ἀπέθανεν; καὶ οἱ προφῆται ἀπέθανον· τίνα σεαυτὸν ποιεῖς;
John|8|54|ἀπεκρίθη ἰησοῦς, ἐὰν ἐγὼ δοξάσω ἐμαυτόν, ἡ δόξα μου οὐδέν ἐστιν· ἔστιν ὁ πατήρ μου ὁ δοξάζων με, ὃν ὑμεῖς λέγετε ὅτι θεὸς ἡμῶν ἐστιν·
John|8|55|καὶ οὐκ ἐγνώκατε αὐτόν, ἐγὼ δὲ οἶδα αὐτόν. κἂν εἴπω ὅτι οὐκ οἶδα αὐτόν, ἔσομαι ὅμοιος ὑμῖν ψεύστης· ἀλλὰ οἶδα αὐτὸν καὶ τὸν λόγον αὐτοῦ τηρῶ.
John|8|56|ἀβραὰμ ὁ πατὴρ ὑμῶν ἠγαλλιάσατο ἵνα ἴδῃ τὴν ἡμέραν τὴν ἐμήν, καὶ εἶδεν καὶ ἐχάρη.
John|8|57|εἶπον οὗν οἱ ἰουδαῖοι πρὸς αὐτόν, πεντήκοντα ἔτη οὔπω ἔχεις καὶ ἀβραὰμ ἑώρακας;
John|8|58|εἶπεν αὐτοῖς ἰησοῦς, ἀμὴν ἀμὴν λέγω ὑμῖν, πρὶν ἀβραὰμ γενέσθαι ἐγὼ εἰμί.
John|8|59|ἦραν οὗν λίθους ἵνα βάλωσιν ἐπ᾽ αὐτόν· ἰησοῦς δὲ ἐκρύβη καὶ ἐξῆλθεν ἐκ τοῦ ἱεροῦ.
John|9|1|καὶ παράγων εἶδεν ἄνθρωπον τυφλὸν ἐκ γενετῆς.
John|9|2|καὶ ἠρώτησαν αὐτὸν οἱ μαθηταὶ αὐτοῦ λέγοντες, ῥαββί, τίς ἥμαρτεν, οὖτος ἢ οἱ γονεῖς αὐτοῦ, ἵνα τυφλὸς γεννηθῇ;
John|9|3|ἀπεκρίθη ἰησοῦς, οὔτε οὖτος ἥμαρτεν οὔτε οἱ γονεῖς αὐτοῦ, ἀλλ᾽ ἵνα φανερωθῇ τὰ ἔργα τοῦ θεοῦ ἐν αὐτῶ.
John|9|4|ἡμᾶς δεῖ ἐργάζεσθαι τὰ ἔργα τοῦ πέμψαντός με ἕως ἡμέρα ἐστίν· ἔρχεται νὺξ ὅτε οὐδεὶς δύναται ἐργάζεσθαι.
John|9|5|ὅταν ἐν τῶ κόσμῳ ὦ, φῶς εἰμι τοῦ κόσμου.
John|9|6|ταῦτα εἰπὼν ἔπτυσεν χαμαὶ καὶ ἐποίησεν πηλὸν ἐκ τοῦ πτύσματος, καὶ ἐπέχρισεν αὐτοῦ τὸν πηλὸν ἐπὶ τοὺς ὀφθαλμοὺς
John|9|7|καὶ εἶπεν αὐτῶ, ὕπαγε νίψαι εἰς τὴν κολυμβήθραν τοῦ σιλωάμ ὃ ἑρμηνεύεται ἀπεσταλμένος. ἀπῆλθεν οὗν καὶ ἐνίψατο, καὶ ἦλθεν βλέπων.
John|9|8|οἱ οὗν γείτονες καὶ οἱ θεωροῦντες αὐτὸν τὸ πρότερον ὅτι προσαίτης ἦν ἔλεγον, οὐχ οὖτός ἐστιν ὁ καθήμενος καὶ προσαιτῶν;
John|9|9|ἄλλοι ἔλεγον ὅτι οὖτός ἐστιν· ἄλλοι ἔλεγον, οὐχί, ἀλλὰ ὅμοιος αὐτῶ ἐστιν. ἐκεῖνος ἔλεγεν ὅτι ἐγώ εἰμι.
John|9|10|ἔλεγον οὗν αὐτῶ, πῶς [οὗν] ἠνεῴχθησάν σου οἱ ὀφθαλμοί;
John|9|11|ἀπεκρίθη ἐκεῖνος, ὁ ἄνθρωπος ὁ λεγόμενος ἰησοῦς πηλὸν ἐποίησεν καὶ ἐπέχρισέν μου τοὺς ὀφθαλμοὺς καὶ εἶπέν μοι ὅτι ὕπαγε εἰς τὸν σιλωὰμ καὶ νίψαι· ἀπελθὼν οὗν καὶ νιψάμενος ἀνέβλεψα.
John|9|12|καὶ εἶπαν αὐτῶ, ποῦ ἐστιν ἐκεῖνος; λέγει, οὐκ οἶδα.
John|9|13|ἄγουσιν αὐτὸν πρὸς τοὺς φαρισαίους τόν ποτε τυφλόν.
John|9|14|ἦν δὲ σάββατον ἐν ᾗ ἡμέρᾳ τὸν πηλὸν ἐποίησεν ὁ ἰησοῦς καὶ ἀνέῳξεν αὐτοῦ τοὺς ὀφθαλμούς.
John|9|15|πάλιν οὗν ἠρώτων αὐτὸν καὶ οἱ φαρισαῖοι πῶς ἀνέβλεψεν. ὁ δὲ εἶπεν αὐτοῖς, πηλὸν ἐπέθηκέν μου ἐπὶ τοὺς ὀφθαλμούς, καὶ ἐνιψάμην, καὶ βλέπω.
John|9|16|ἔλεγον οὗν ἐκ τῶν φαρισαίων τινές, οὐκ ἔστιν οὖτος παρὰ θεοῦ ὁ ἄνθρωπος, ὅτι τὸ σάββατον οὐ τηρεῖ. ἄλλοι [δὲ] ἔλεγον, πῶς δύναται ἄνθρωπος ἁμαρτωλὸς τοιαῦτα σημεῖα ποιεῖν; καὶ σχίσμα ἦν ἐν αὐτοῖς.
John|9|17|λέγουσιν οὗν τῶ τυφλῶ πάλιν, τί σὺ λέγεις περὶ αὐτοῦ, ὅτι ἠνέῳξέν σου τοὺς ὀφθαλμούς; ὁ δὲ εἶπεν ὅτι προφήτης ἐστίν.
John|9|18|οὐκ ἐπίστευσαν οὗν οἱ ἰουδαῖοι περὶ αὐτοῦ ὅτι ἦν τυφλὸς καὶ ἀνέβλεψεν, ἕως ὅτου ἐφώνησαν τοὺς γονεῖς αὐτοῦ τοῦ ἀναβλέψαντος
John|9|19|καὶ ἠρώτησαν αὐτοὺς λέγοντες, οὖτός ἐστιν ὁ υἱὸς ὑμῶν, ὃν ὑμεῖς λέγετε ὅτι τυφλὸς ἐγεννήθη; πῶς οὗν βλέπει ἄρτι;
John|9|20|ἀπεκρίθησαν οὗν οἱ γονεῖς αὐτοῦ καὶ εἶπαν, οἴδαμεν ὅτι οὖτός ἐστιν ὁ υἱὸς ἡμῶν καὶ ὅτι τυφλὸς ἐγεννήθη·
John|9|21|πῶς δὲ νῦν βλέπει οὐκ οἴδαμεν, ἢ τίς ἤνοιξεν αὐτοῦ τοὺς ὀφθαλμοὺς ἡμεῖς οὐκ οἴδαμεν· αὐτὸν ἐρωτήσατε, ἡλικίαν ἔχει, αὐτὸς περὶ ἑαυτοῦ λαλήσει.
John|9|22|ταῦτα εἶπαν οἱ γονεῖς αὐτοῦ ὅτι ἐφοβοῦντο τοὺς ἰουδαίους, ἤδη γὰρ συνετέθειντο οἱ ἰουδαῖοι ἵνα ἐάν τις αὐτὸν ὁμολογήσῃ χριστόν, ἀποσυνάγωγος γένηται.
John|9|23|διὰ τοῦτο οἱ γονεῖς αὐτοῦ εἶπαν ὅτι ἡλικίαν ἔχει, αὐτὸν ἐπερωτήσατε.
John|9|24|ἐφώνησαν οὗν τὸν ἄνθρωπον ἐκ δευτέρου ὃς ἦν τυφλὸς καὶ εἶπαν αὐτῶ, δὸς δόξαν τῶ θεῶ· ἡμεῖς οἴδαμεν ὅτι οὖτος ὁ ἄνθρωπος ἁμαρτωλός ἐστιν.
John|9|25|ἀπεκρίθη οὗν ἐκεῖνος, εἰ ἁμαρτωλός ἐστιν οὐκ οἶδα· ἓν οἶδα, ὅτι τυφλὸς ὢν ἄρτι βλέπω.
John|9|26|εἶπον οὗν αὐτῶ, τί ἐποίησέν σοι; πῶς ἤνοιξέν σου τοὺς ὀφθαλμούς;
John|9|27|ἀπεκρίθη αὐτοῖς, εἶπον ὑμῖν ἤδη καὶ οὐκ ἠκούσατε· τί πάλιν θέλετε ἀκούειν; μὴ καὶ ὑμεῖς θέλετε αὐτοῦ μαθηταὶ γενέσθαι;
John|9|28|καὶ ἐλοιδόρησαν αὐτὸν καὶ εἶπον, σὺ μαθητὴς εἶ ἐκείνου, ἡμεῖς δὲ τοῦ μωϊσέως ἐσμὲν μαθηταί·
John|9|29|ἡμεῖς οἴδαμεν ὅτι μωϊσεῖ λελάληκεν ὁ θεός, τοῦτον δὲ οὐκ οἴδαμεν πόθεν ἐστίν.
John|9|30|ἀπεκρίθη ὁ ἄνθρωπος καὶ εἶπεν αὐτοῖς, ἐν τούτῳ γὰρ τὸ θαυμαστόν ἐστιν ὅτι ὑμεῖς οὐκ οἴδατε πόθεν ἐστίν, καὶ ἤνοιξέν μου τοὺς ὀφθαλμούς.
John|9|31|οἴδαμεν ὅτι ἁμαρτωλῶν ὁ θεὸς οὐκ ἀκούει, ἀλλ᾽ ἐάν τις θεοσεβὴς ᾖ καὶ τὸ θέλημα αὐτοῦ ποιῇ τούτου ἀκούει.
John|9|32|ἐκ τοῦ αἰῶνος οὐκ ἠκούσθη ὅτι ἠνέῳξέν τις ὀφθαλμοὺς τυφλοῦ γεγεννημένου·
John|9|33|εἰ μὴ ἦν οὖτος παρὰ θεοῦ, οὐκ ἠδύνατο ποιεῖν οὐδέν.
John|9|34|ἀπεκρίθησαν καὶ εἶπαν αὐτῶ, ἐν ἁμαρτίαις σὺ ἐγεννήθης ὅλος, καὶ σὺ διδάσκεις ἡμᾶς; καὶ ἐξέβαλον αὐτὸν ἔξω.
John|9|35|ἤκουσεν ἰησοῦς ὅτι ἐξέβαλον αὐτὸν ἔξω, καὶ εὑρὼν αὐτὸν εἶπεν, σὺ πιστεύεις εἰς τὸν υἱὸν τοῦ ἀνθρώπου;
John|9|36|ἀπεκρίθη ἐκεῖνος καὶ εἶπεν, καὶ τίς ἐστιν, κύριε, ἵνα πιστεύσω εἰς αὐτόν;
John|9|37|εἶπεν αὐτῶ ὁ ἰησοῦς, καὶ ἑώρακας αὐτὸν καὶ ὁ λαλῶν μετὰ σοῦ ἐκεῖνός ἐστιν.
John|9|38|ὁ δὲ ἔφη, πιστεύω, κύριε· καὶ προσεκύνησεν αὐτῶ.
John|9|39|καὶ εἶπεν ὁ ἰησοῦς, εἰς κρίμα ἐγὼ εἰς τὸν κόσμον τοῦτον ἦλθον, ἵνα οἱ μὴ βλέποντες βλέπωσιν καὶ οἱ βλέποντες τυφλοὶ γένωνται.
John|9|40|ἤκουσαν ἐκ τῶν φαρισαίων ταῦτα οἱ μετ᾽ αὐτοῦ ὄντες, καὶ εἶπον αὐτῶ, μὴ καὶ ἡμεῖς τυφλοί ἐσμεν;
John|9|41|εἶπεν αὐτοῖς ὁ ἰησοῦς, εἰ τυφλοὶ ἦτε, οὐκ ἂν εἴχετε ἁμαρτίαν· νῦν δὲ λέγετε ὅτι βλέπομεν· ἡ ἁμαρτία ὑμῶν μένει.
John|10|1|ἀμὴν ἀμὴν λέγω ὑμῖν, ὁ μὴ εἰσερχόμενος διὰ τῆς θύρας εἰς τὴν αὐλὴν τῶν προβάτων ἀλλὰ ἀναβαίνων ἀλλαχόθεν ἐκεῖνος κλέπτης ἐστὶν καὶ λῃστής·
John|10|2|ὁ δὲ εἰσερχόμενος διὰ τῆς θύρας ποιμήν ἐστιν τῶν προβάτων.
John|10|3|τούτῳ ὁ θυρωρὸς ἀνοίγει, καὶ τὰ πρόβατα τῆς φωνῆς αὐτοῦ ἀκούει, καὶ τὰ ἴδια πρόβατα φωνεῖ κατ᾽ ὄνομα καὶ ἐξάγει αὐτά.
John|10|4|ὅταν τὰ ἴδια πάντα ἐκβάλῃ, ἔμπροσθεν αὐτῶν πορεύεται, καὶ τὰ πρόβατα αὐτῶ ἀκολουθεῖ, ὅτι οἴδασιν τὴν φωνὴν αὐτοῦ·
John|10|5|ἀλλοτρίῳ δὲ οὐ μὴ ἀκολουθήσουσιν ἀλλὰ φεύξονται ἀπ᾽ αὐτοῦ, ὅτι οὐκ οἴδασιν τῶν ἀλλοτρίων τὴν φωνήν.
John|10|6|ταύτην τὴν παροιμίαν εἶπεν αὐτοῖς ὁ ἰησοῦς· ἐκεῖνοι δὲ οὐκ ἔγνωσαν τίνα ἦν ἃ ἐλάλει αὐτοῖς.
John|10|7|εἶπεν οὗν πάλιν ὁ ἰησοῦς, ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ἐγώ εἰμι ἡ θύρα τῶν προβάτων.
John|10|8|πάντες ὅσοι ἦλθον [πρὸ ἐμοῦ] κλέπται εἰσὶν καὶ λῃσταί· ἀλλ᾽ οὐκ ἤκουσαν αὐτῶν τὰ πρόβατα.
